,class_labels,image_name,bar_stool,bookcase,chandelier,dining_chair,market_umbrella,night_stands,ottoman,sconces,table_lamp,vases,location
795,bookcase,b0187e40-aa2a-4482-a5a5-5e6d05be2f3f.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/b0187e40-aa2a-4482-a5a5-5e6d05be2f3f.jpg
796,bookcase,c6799226-6790-4749-b8a7-013d6846b707.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/c6799226-6790-4749-b8a7-013d6846b707.jpg
797,bookcase,9db6663b-49a1-445c-beb9-b800d06df13f.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/9db6663b-49a1-445c-beb9-b800d06df13f.jpg
798,bookcase,62fc2fb8-faf3-47c8-bfe9-d2f7589c4c48.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/62fc2fb8-faf3-47c8-bfe9-d2f7589c4c48.jpg
799,bookcase,ad3dfc01-bb41-4246-a7c9-c450f1c47a90.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/ad3dfc01-bb41-4246-a7c9-c450f1c47a90.jpg
800,bookcase,f971346c-16ef-4781-837d-ca987ebcffda.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/f971346c-16ef-4781-837d-ca987ebcffda.jpg
801,bookcase,18e35184-781f-4e25-94bb-04da5bd8ce4a.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/18e35184-781f-4e25-94bb-04da5bd8ce4a.jpg
803,bookcase,e6b61730-8d67-4826-8c39-d5176c11366e.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/e6b61730-8d67-4826-8c39-d5176c11366e.jpg
804,bookcase,3d6248fb-1fb3-426d-bb48-2147b2f77319.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/3d6248fb-1fb3-426d-bb48-2147b2f77319.jpg
805,bookcase,bc2a7aaa-22c7-4db4-86b0-7e7875740a95.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/bc2a7aaa-22c7-4db4-86b0-7e7875740a95.jpg
806,bookcase,69586ebb-9d20-4805-85a7-474952b08bee.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/69586ebb-9d20-4805-85a7-474952b08bee.jpg
807,bookcase,6d68190c-d93f-4d59-9263-24f89e0dfe29.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/6d68190c-d93f-4d59-9263-24f89e0dfe29.jpg
808,bookcase,e12c5d57-a88e-40d0-9c5a-dd61bb63f471.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/e12c5d57-a88e-40d0-9c5a-dd61bb63f471.jpg
809,bookcase,f6c6619e-295a-42a4-a2df-6b239eab9382.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/f6c6619e-295a-42a4-a2df-6b239eab9382.jpg
810,bookcase,d21f5df9-466a-4efe-9c90-908c153ca093.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/d21f5df9-466a-4efe-9c90-908c153ca093.jpg
811,bookcase,2a7704f9-89c8-4aed-b926-06b107dfe18c.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/2a7704f9-89c8-4aed-b926-06b107dfe18c.jpg
812,bookcase,d18ee388-1d1c-4971-b34d-c72c5b6821d7.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/d18ee388-1d1c-4971-b34d-c72c5b6821d7.jpg
813,bookcase,4ee63902-bb1c-4913-b24e-a32229451c9a.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/4ee63902-bb1c-4913-b24e-a32229451c9a.jpg
814,bookcase,80b61c96-cea4-4613-bed9-0461aa8d72ea.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/80b61c96-cea4-4613-bed9-0461aa8d72ea.jpg
815,bookcase,555e053c-7cac-4c63-89b7-16f04a44c75a.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/555e053c-7cac-4c63-89b7-16f04a44c75a.jpg
816,bookcase,40a7c01e-2624-435b-9139-17683bf79316.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/40a7c01e-2624-435b-9139-17683bf79316.jpg
818,bookcase,45fc232f-7116-4968-b602-26744d8711c4.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/45fc232f-7116-4968-b602-26744d8711c4.jpg
819,bookcase,036936c0-7047-4bde-9a5d-35a9806fa278.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/036936c0-7047-4bde-9a5d-35a9806fa278.jpg
820,bookcase,d6ac3df7-499f-49ba-b3da-84ee966bc494.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/d6ac3df7-499f-49ba-b3da-84ee966bc494.jpg
821,bookcase,2f6673a2-998d-4769-9686-f2a2eaf9e930.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/2f6673a2-998d-4769-9686-f2a2eaf9e930.jpg
822,bookcase,8d02e59b-4789-4025-92e6-339cb860093b.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/8d02e59b-4789-4025-92e6-339cb860093b.jpg
823,bookcase,6ea98c10-4a50-45c4-b905-5b0af5f64b61.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/6ea98c10-4a50-45c4-b905-5b0af5f64b61.jpg
824,bookcase,aa1b127d-38e5-4609-8d54-ba156324d079.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/aa1b127d-38e5-4609-8d54-ba156324d079.jpg
826,bookcase,7b960b6c-eaa6-422d-84ff-92b16b2ef7d4.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/7b960b6c-eaa6-422d-84ff-92b16b2ef7d4.jpg
827,bookcase,be9ac2a1-7718-4a67-9cf6-5f4ddb62e6a0.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/be9ac2a1-7718-4a67-9cf6-5f4ddb62e6a0.jpg
828,bookcase,cebf075f-5322-4bb1-bc82-a00299ffad06.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/cebf075f-5322-4bb1-bc82-a00299ffad06.jpg
829,bookcase,747fa480-4c8a-4095-84b3-7eb5b9a71802.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/747fa480-4c8a-4095-84b3-7eb5b9a71802.jpg
830,bookcase,044b897f-3ce2-40ab-87ff-55a090d42921.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/044b897f-3ce2-40ab-87ff-55a090d42921.jpg
831,bookcase,55b900ef-a1c6-4dc5-8adf-3d6c517e7c3f.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/55b900ef-a1c6-4dc5-8adf-3d6c517e7c3f.jpg
832,bookcase,1655c08e-f896-4c73-936a-7263e54dd095.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/1655c08e-f896-4c73-936a-7263e54dd095.jpg
833,bookcase,89bf64bd-cfa6-4233-b939-00044e232ec8.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/89bf64bd-cfa6-4233-b939-00044e232ec8.jpg
834,bookcase,d7f25231-5057-4173-9737-8b182097745c.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/d7f25231-5057-4173-9737-8b182097745c.jpg
835,bookcase,e0998d19-5d36-4cb9-b98f-cc9b3c8032da.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/e0998d19-5d36-4cb9-b98f-cc9b3c8032da.jpg
836,bookcase,72ff809f-a497-42c5-8f4b-71f5d51e046f.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/72ff809f-a497-42c5-8f4b-71f5d51e046f.jpg
837,bookcase,ac5d1cf4-c2a9-4802-bb46-9db3a7ab882c.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/ac5d1cf4-c2a9-4802-bb46-9db3a7ab882c.jpg
839,bookcase,e75c0270-9c38-4375-b8f5-dc4760ee8cfc.jpg,0,1,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bookcase/e75c0270-9c38-4375-b8f5-dc4760ee8cfc.jpg
840,chandelier,3daa21f7-7eaf-4090-adbf-68d17c8a67c1.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/3daa21f7-7eaf-4090-adbf-68d17c8a67c1.jpg
841,chandelier,8e1c8c9a-3c7c-42c0-8a67-7ac628335173.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/8e1c8c9a-3c7c-42c0-8a67-7ac628335173.jpg
842,chandelier,991e23d4-936a-47fb-8a0f-59c1c554de6f.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/991e23d4-936a-47fb-8a0f-59c1c554de6f.jpg
843,chandelier,cf576530-9d82-4432-9a2b-79a2a9f4cf5e.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/cf576530-9d82-4432-9a2b-79a2a9f4cf5e.jpg
844,chandelier,b4bc12bd-94b5-4e52-b206-9ae924ee52a7.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/b4bc12bd-94b5-4e52-b206-9ae924ee52a7.jpg
845,chandelier,0991923f-931c-4c9d-8594-b123ef0159be.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/0991923f-931c-4c9d-8594-b123ef0159be.jpg
846,chandelier,ded53946-f9d9-4c92-a14d-d056b03535b5.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/ded53946-f9d9-4c92-a14d-d056b03535b5.jpg
847,chandelier,ebcf0537-b0da-4817-96a1-93ec6309c02a.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/ebcf0537-b0da-4817-96a1-93ec6309c02a.jpg
848,chandelier,e966fa0b-a4db-449b-aac8-de764667dc64.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/e966fa0b-a4db-449b-aac8-de764667dc64.jpg
849,chandelier,0b7fb2aa-c3a1-478f-84f1-7bfbd6c42473.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/0b7fb2aa-c3a1-478f-84f1-7bfbd6c42473.jpg
850,chandelier,28a6dfbd-9524-41f5-aa38-059b7b305ca6.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/28a6dfbd-9524-41f5-aa38-059b7b305ca6.jpg
851,chandelier,fa5686db-adb9-47bc-b865-ae0a728a2b6c.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/fa5686db-adb9-47bc-b865-ae0a728a2b6c.jpg
852,chandelier,874b7aae-fa1c-4943-8a60-7c1102ebe202.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/874b7aae-fa1c-4943-8a60-7c1102ebe202.jpg
853,chandelier,a8ca4af1-6943-47a6-a201-2ceaab814bba.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/a8ca4af1-6943-47a6-a201-2ceaab814bba.jpg
854,chandelier,e507aca9-ce82-49d8-b1d0-7a4ef94d7ace.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/e507aca9-ce82-49d8-b1d0-7a4ef94d7ace.jpg
855,chandelier,eff6701b-1ad1-4b31-af66-fa41da0909c4.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/eff6701b-1ad1-4b31-af66-fa41da0909c4.jpg
856,chandelier,9006eded-df2c-4014-8eb0-fd480ce1bc38.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/9006eded-df2c-4014-8eb0-fd480ce1bc38.jpg
857,chandelier,95a9e694-4e05-4d33-923f-164295d7e80d1.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/95a9e694-4e05-4d33-923f-164295d7e80d1.jpg
858,chandelier,84b34490-b47e-4a2d-8032-8c70a6f0cbea.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/84b34490-b47e-4a2d-8032-8c70a6f0cbea.jpg
859,chandelier,52ac40e3-0409-4759-86c8-bb3746146674.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/52ac40e3-0409-4759-86c8-bb3746146674.jpg
860,chandelier,60d3c25c-694f-4bac-98b6-1dc6e4f2e6db.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/60d3c25c-694f-4bac-98b6-1dc6e4f2e6db.jpg
861,chandelier,841e4bc6-cb2c-45f1-b14c-d65b173a6114.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/841e4bc6-cb2c-45f1-b14c-d65b173a6114.jpg
862,chandelier,40a9c514-2237-45fd-8c94-5d7734f73622.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/40a9c514-2237-45fd-8c94-5d7734f73622.jpg
863,chandelier,29239fd6-85a3-45c9-b03a-e5c347c98ee5.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/29239fd6-85a3-45c9-b03a-e5c347c98ee5.jpg
864,chandelier,cde4146b-ab46-40d4-9655-c7a34f05865a.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/cde4146b-ab46-40d4-9655-c7a34f05865a.jpg
865,chandelier,97916220-6458-4a9e-b7bf-01b45a4a57ae.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/97916220-6458-4a9e-b7bf-01b45a4a57ae.jpg
866,chandelier,ddd907b3-a944-4b54-8623-7f94d9429a1e.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/ddd907b3-a944-4b54-8623-7f94d9429a1e.jpg
868,chandelier,db540dad-a82c-4c79-b8ae-13be6f892b36.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/db540dad-a82c-4c79-b8ae-13be6f892b36.jpg
869,chandelier,62ab5778-11a0-44b8-a313-4fc4e2028a91.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/62ab5778-11a0-44b8-a313-4fc4e2028a91.jpg
871,chandelier,5c3a3af2-8472-4fcc-9ebf-cfccbbda1af7.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/5c3a3af2-8472-4fcc-9ebf-cfccbbda1af7.jpg
872,chandelier,1f2a8a56-2515-4452-bda8-9b88cfe4dc93.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/1f2a8a56-2515-4452-bda8-9b88cfe4dc93.jpg
873,chandelier,fa71d240-7f3a-486c-8439-dc2319d0fa3d.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/fa71d240-7f3a-486c-8439-dc2319d0fa3d.jpg
874,chandelier,6b06d3ee-251b-4b55-9018-7ce22b5ee3bc.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/6b06d3ee-251b-4b55-9018-7ce22b5ee3bc.jpg
875,chandelier,ddaddbc0-93ba-486d-9d08-7ed23c9eb8f5.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/ddaddbc0-93ba-486d-9d08-7ed23c9eb8f5.jpg
876,chandelier,fd3bf380-e61f-4ec3-ba52-6b351b57f25c.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/fd3bf380-e61f-4ec3-ba52-6b351b57f25c.jpg
877,chandelier,84776ebf-bf1e-409b-b1ba-5b8e2c90411f.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/84776ebf-bf1e-409b-b1ba-5b8e2c90411f.jpg
878,chandelier,a7343c81-bb95-4a0c-ad09-ba28c4936cec.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/a7343c81-bb95-4a0c-ad09-ba28c4936cec.jpg
879,chandelier,2d76f8a8-b610-4773-8ce9-7163277125a6.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/2d76f8a8-b610-4773-8ce9-7163277125a6.jpg
880,chandelier,c03c7dec-42c2-4551-b325-5dd97508b17c.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/c03c7dec-42c2-4551-b325-5dd97508b17c.jpg
881,chandelier,52062960-3153-4ac0-b8ec-2eee1f821ac2.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/52062960-3153-4ac0-b8ec-2eee1f821ac2.jpg
882,chandelier,abda5bc7-3871-4a6f-8eca-b08f0bec42ce.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/abda5bc7-3871-4a6f-8eca-b08f0bec42ce.jpg
883,chandelier,55b7c52a-9729-4687-a5e6-40c18a3a24b8.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/55b7c52a-9729-4687-a5e6-40c18a3a24b8.jpg
884,chandelier,2584f3f6-c684-4abe-a7fe-149c6256f54f.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/2584f3f6-c684-4abe-a7fe-149c6256f54f.jpg
885,chandelier,d01c8230-2aa1-4d81-912f-c3681a851456.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/d01c8230-2aa1-4d81-912f-c3681a851456.jpg
886,chandelier,ef5177c6-3fb3-47c8-831d-408a9eb534b5.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/ef5177c6-3fb3-47c8-831d-408a9eb534b5.jpg
887,chandelier,63e6f672-951e-4f52-a4e6-0dba45179cf9.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/63e6f672-951e-4f52-a4e6-0dba45179cf9.jpg
888,chandelier,8fbc40a5-ee63-44b6-97e4-5b259a10be12.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/8fbc40a5-ee63-44b6-97e4-5b259a10be12.jpg
889,chandelier,0605a41a-9187-49c3-a207-eb4b2b640722.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/0605a41a-9187-49c3-a207-eb4b2b640722.jpg
890,chandelier,c84986b3-36c1-424c-9d21-21457d9bd44f.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/c84986b3-36c1-424c-9d21-21457d9bd44f.jpg
891,chandelier,f7c1e1b2-3bfd-450d-b0e3-a60fc4b2e5b6.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/f7c1e1b2-3bfd-450d-b0e3-a60fc4b2e5b6.jpg
892,chandelier,ca07ab07-f8e0-43de-a715-d23ade3b14f4.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/ca07ab07-f8e0-43de-a715-d23ade3b14f4.jpg
893,chandelier,37add8a1-2007-48a5-a6e0-987cf496e178.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/37add8a1-2007-48a5-a6e0-987cf496e178.jpg
894,chandelier,41e1dd0c-7fe6-4221-8974-6e539b2538ec.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/41e1dd0c-7fe6-4221-8974-6e539b2538ec.jpg
895,chandelier,6a078274-23a0-4e13-9795-3ec870ed271e.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/6a078274-23a0-4e13-9795-3ec870ed271e.jpg
897,chandelier,95a9e694-4e05-4d33-923f-164295d7e80d111.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/95a9e694-4e05-4d33-923f-164295d7e80d111.jpg
898,chandelier,f4a3d95a-e98a-4465-b5cf-71860fe16094.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/f4a3d95a-e98a-4465-b5cf-71860fe16094.jpg
899,chandelier,993fff47-6f3e-495d-9d73-2502490d4825.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/993fff47-6f3e-495d-9d73-2502490d4825.jpg
900,chandelier,177272d8-bd8f-44a9-924a-eeb910068b9e.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/177272d8-bd8f-44a9-924a-eeb910068b9e.jpg
901,chandelier,1718ac61-7b4a-4e48-94e1-f933e8dd4313.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/1718ac61-7b4a-4e48-94e1-f933e8dd4313.jpg
902,chandelier,5f20a67a-fa6d-4563-a051-7fef7caaf452.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/5f20a67a-fa6d-4563-a051-7fef7caaf452.jpg
903,chandelier,fb26b242-65da-45f7-a1b5-b6b3ea1484a4.jpg,0,0,1,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/chandelier/fb26b242-65da-45f7-a1b5-b6b3ea1484a4.jpg
